Build,Seed1,Seed2,Seed3,Seed4,Seed5
753342085,0.9996999207743118,0.9996999207743118,0.9996999207743118,0.9996999207743118,0.9996999207743118
753487646,0.8820571318607796,0.7907083607842836,0.773153817703953,0.8228238149260926,0.9597269385645336
754108779,0.8519326566119061,0.8183552334038575,0.903501788759336,0.8659666311062743,0.8072493230995774
754127985,0.9943064836635066,0.9940872349736184,0.9924649142314668,0.9922219023911408,0.9936427594427883
754152580,0.9936191016028896,0.9930608200841088,0.9911939892800676,0.9920352512831926,0.9932561389232774
754222261,0.992575245602598,0.992753569096345,0.9938591747575768,0.9936852747923568,0.9923901485807938
754226138,0.9924268867089064,0.9913305843322204,0.9928892270426952,0.9933036232335484,0.9935378471675088
754238853,0.9927692932551658,0.9895437292584498,0.99252660989119,0.9915574663798984,0.993219536661232
754243843,0.9915667135564972,0.9918827657733756,0.994100949944822,0.9914137255503028,0.9933289139951952
754249458,0.9922401237134072,0.991407505358654,0.9928129910870918,0.9919306927773897,0.993605953928844
754261858,0.9934075131945876,0.990810110975543,0.9928245507314272,0.9935202600577776,0.9935507046241946
754846468,0.981896295225991,0.9710423425829898,0.9715936906766088,0.9796158054387638,0.9830260835178288
755801711,0.6571977956965785,0.6368813668516783,0.6116395822638965,0.6943074390516583,0.5783066238427025
757425600,0.8853022538344962,0.8638675354820372,0.8622693352712748,0.8594977681214888,0.8647572416214796
757487984,0.9883708710897572,0.988009256821851,0.985506483362073,0.9891777910947662,0.9881231527310582
757494258,0.9978575361380306,0.9913934655055984,0.9972786185203916,0.9968875791299484,0.9975292586716398
757496211,0.9980353155317032,0.9971800313867554,0.9977455460534956,0.9972481775830618,0.9977739896832584
757510827,0.815482857339786,0.8326664418395128,0.8440783173902983,0.827994765383839,0.865625184620838
757516570,0.998091719866323,0.998091719866323,0.9985494266952678,0.9983358757690995,0.9987441700939113
757536854,0.9626697269141148,0.9634993820797464,0.9636004814026418,0.9633907580467462,0.9633876289593758
757540624,0.9821430742791364,0.9821454627782096,0.9821443047180528,0.9821263547856256,0.9844154778214108
757546567,0.9841853900298236,0.9878399013418078,0.9840741644273296,0.9877157587187182,0.9876186876956792
757636515,0.9534477697688698,0.9587622736659892,0.9427987322601262,0.963792976256184,0.9742577262860522
757645614,0.9915641122965816,0.9865459213999408,0.9900612314362498,0.9932795650151284,0.9866595011056783
757650648,0.9760306807286672,0.9680573458040784,0.9721001297636028,0.9761561312452018,0.975940322346764
757655342,0.9846574936034336,0.9794746590211416,0.9845773712828678,0.9810088068457216,0.9827626117379566
757664044,0.9918626366507456,0.9917013968329448,0.9974716833303406,0.9971682853299816,0.9922509479279348
757665625,0.9975634071591424,0.9975634071591424,0.9977663771533164,0.9977663771533164,0.9975634071591424
757671182,0.9977858470270294,0.9977858470270294,0.9975212342611076,0.997277498242004,0.9977858470270294
757675152,0.9977442348082796,0.9972698692699686,0.997450884177966,0.997726665714268,0.9977740490284204
757716145,0.9978535987720096,0.9973900512132036,0.9978535987720096,0.9976004498339276,0.9973900512132036
757796320,0.9974329001373402,0.9976485810606016,0.9976714005439502,0.9979518593554269,0.9979422898946678
757801043,0.997963542912872,0.9978406891622168,0.9977517195739152,0.9978223273535676,0.9978406891622168
757883503,0.9980187445701298,0.9984899914877188,0.9975731222521566,0.9975854080190956,0.9980554263599906
757885412,0.9979342804517858,0.9970864332429286,0.9974699105715804,0.997494303890896,0.9974699105715804
757891126,0.9545854458308254,0.9593220683212154,0.9633420233448666,0.9677988176168444,0.9548516851360184
757892725,0.9762159884779732,0.975000492923378,0.9718706205286308,0.9783303622918048,0.973848198552288
757897682,0.9831972844286762,0.9852716672702796,0.9812439817508664,0.9848040103352256,0.9798058955526604
757901774,0.9824184260076376,0.9861164752892942,0.9879924050310568,0.9787109030988916,0.978634659348075
757904968,0.9914563154516082,0.977128086628223,0.9914958401966814,0.978616486780812,0.9858801957234068
757909855,0.9842015209125476,0.978878773448022,0.9842213136100838,0.9823582701479988,0.9806531218143802
757912185,0.9761986671291908,0.9849426845510596,0.9796132938714291,0.9811900065930302,0.9900147053752502
757917252,0.9858720991391676,0.9920272273006462,0.9979084549307669,0.9785591534305584,0.9878790236010958
757997609,0.9805062786525812,0.9883757130518144,0.9855524184804632,0.96873596803834,0.9827281747552826
757998888,0.981260394473062,0.9795954808202306,0.9849871220906712,0.9796462732723824,0.9794183814737902
758003812,0.9783241280507609,0.972963418703264,0.9748853474739706,0.9783733511840748,0.9783829731535918
758030089,0.980279234501083,0.9803221291160285,0.977079876247687,0.980290362820998,0.9804422475267478
758038911,0.9790883509567544,0.9791330106483566,0.9791931503023856,0.9809507452363512,0.9791698529589328
758075461,0.976380640925249,0.9763913834042566,0.9831797158835248,0.9764745042879251,0.974572323625637
758180809,0.9755351232540606,0.9770992805387652,0.9755787065839748,0.9754585833938096,0.9804008522962294
758189263,0.977863492335386,0.9765014548590388,0.9726898797609568,0.9724499333784375,0.9724229705649156
758197620,0.9769661938042756,0.9730923464121984,0.9732369825167992,0.97313099916429,0.9891027683163393
758203552,0.9730960443099284,0.973333910958226,0.9732382722670552,0.973050454483671,0.9757464046310038
758230149,0.9898542027690772,0.9721324106928104,0.9722199078839302,0.9722079729933952,0.9722394446155704
758235845,0.9970893855353068,0.9853334166141244,0.9851877408052596,0.9737779117702317,0.9970077441299338
758317364,0.9970625715929372,0.99588847278885,0.9971765115304578,0.9967721921617846,0.996772598003058
758789473,0.995993169652944,0.9952008613915432,0.9961353352488698,0.9960432575316772,0.9952022610528252
758790098,0.9958191718202394,0.9954823669965164,0.994535606518762,0.9958868505253836,0.9955191189694196
759187942,0.9952718668730488,0.9957853208044736,0.9947372535530574,0.9949041312924426,0.9953765172480288
759434522,0.9957244614197784,0.9953230610192492,0.9952957654048414,0.994869198835,0.995270792821447
759439111,0.9963628442861032,0.9960599781548716,0.9969336863702488,0.99648563833035,0.9967214377854816
759442421,0.9959640399587272,0.9955122286444557,0.9962414362315098,0.9957327591836652,0.9963505461019344
759452343,0.9958119086393744,0.995068595488233,0.9952320743688248,0.9953262648774638,0.9963126603921618
759469279,0.9957444661745926,0.9957509919121014,0.9957611319042304,0.9960290887259352,0.9964761519432642
759579110,0.9967968520190418,0.9961595813006184,0.9968497797899378,0.9966677896853952,0.996708096218616
759592781,0.9960966783059308,0.9956693989794893,0.9949097912880374,0.995869898107869,0.995844252870518
760154189,0.8684120887652094,0.9031736077927736,0.891221253836065,0.9192671666540284,0.8935817302002076
760248578,0.9951056691317792,0.9953433524187992,0.9955504738653692,0.9953006016918352,0.9952896675436392
760256594,0.9949626561163668,0.9947885859594832,0.9951420308021752,0.9947684287495676,0.9950670329239868
760261991,0.9952043520121354,0.9946552014423886,0.99515801053676,0.9947504180540504,0.9946240619324804
760272208,0.9947359306248637,0.9951123967860976,0.9951032459730008,0.9944194151176564,0.994630567991824
760275398,0.994746218986568,0.9947827060250763,0.9949474264960236,0.9945402522981768,0.9948654628587948
760425638,0.9966566646424476,0.9966586491710624,0.9971873275940766,0.996037888620316,0.9959458064925838
760794866,0.9928607790394196,0.9917050003768008,0.9950062364370952,0.9926685337528894,0.9939204350587733
761063057,0.9195519810977826,0.9245249202310272,0.9252721232683064,0.9026187446988974,0.8520815662991236
761088723,0.9375923134700792,0.9294460435643964,0.9422300413866808,0.9360497648369486,0.942920659565566
761092297,0.9352759062138192,0.9364796009445944,0.958294017739196,0.9268143402885808,0.957773776796234
761101881,0.9442121382425276,0.9385457001582892,0.9401956184357744,0.931043727990348,0.9388705278191688
761218503,0.9435145683118203,0.937685426236137,0.9371084184079128,0.9432828565067856,0.9560360925211608
761237477,0.943550764917708,0.9444981511467724,0.9423858665442154,0.9423858665442154,0.9552335838750996
761237706,0.9306063436776808,0.9378306443663128,0.9445855298055212,0.9306063436776808,0.95059873915064
761248459,0.9378717092708097,0.9426160602561564,0.9383500094210636,0.937765420348531,0.956472270669572
762310248,0.9627681472415128,0.980079830715424,0.9483685368975926,0.959108839102786,0.976254593536676
762346919,0.9794099161217964,0.9801337221678592,0.9801337221678592,0.9785477013636412,0.9801522327554943
762581760,0.995191639812244,0.995920475690144,0.995191639812244,0.995113375556899,0.9945547644343744
762586232,0.9947038453810172,0.9946583062445892,0.9955493709965464,0.9953845850492667,0.9960625078637168
762587162,0.9951613205513856,0.9957933897463288,0.9956284613870848,0.9957933897463288,0.9962989513929886
762588776,0.9956214315314486,0.9943173097584184,0.994665523221905,0.9942492018909046,0.9954626730515396
763547474,0.9699114772609478,0.9807144853164904,0.978031764594192,0.9773734127850748,0.980904526743173
763566259,0.9978900298570876,0.9975733487803324,0.9977122266275346,0.9976911145557508,0.9978900298570876
763778820,0.9975973965020736,0.9976196901683256,0.9977926756087176,0.9976609250698144,0.9976387990251132
763811107,0.997593373320294,0.9972930686293144,0.9978098949738556,0.9980359448944176,0.9975575601788096
763874813,0.997395288746128,0.9976459997507984,0.9984655480316168,0.9971462547381446,0.9979265612964928
763884801,0.9982312307750364,0.997602453312588,0.9982312307750364,0.997806777766274,0.9976084201671944
763906505,0.9944438611934392,0.9937971255595844,0.9936833916135684,0.9936470505893976,0.9937971255595844
763912225,0.9939335339062848,0.9939768182417504,0.9930878245825724,0.9927828364957536,0.9946440629207736
764370299,0.9880974299319614,0.9876008792851902,0.9899329935587896,0.989684718235404,0.9876008792851902
765478832,0.980248586112724,0.9794796164011732,0.9823283290478956,0.9843846277845444,0.9848423555501876
765485390,0.9978726347467524,0.9981494651848236,0.9980230970603235,0.9978519103743344,0.9978898208116844
765497477,0.9974681507800588,0.9974681507800588,0.9971674881045864,0.9971449221694404,0.997149467825441
765597519,0.9979510786186624,0.9986614424652146,0.9983224198651084,0.9984038628538852,0.9976602108016026
765602758,0.998017758256115,0.9978445518088762,0.997614081189285,0.9976671035710928,0.9975324267213008
765604597,0.9981431966601804,0.9978858395172396,0.9976150957868896,0.997665295489674,0.9975801233272832
765606353,0.9981001409572838,0.998030125014252,0.998030125014252,0.9975960610881246,0.9975342515025056
766037835,0.8662024840045164,0.8445364446117175,0.8437711704930373,0.8445364446117175,0.8471835403337097
766208369,0.9909865448943728,0.9910926528985806,0.9921628933438984,0.9909865448943728,0.9911079202373156
766584095,0.9750065927612376,0.9751022549417572,0.978109986441037,0.9746004121658762,0.9780493662892104
766785211,0.904236057665606,0.8434590636083055,0.8556481430056253,0.7917020398771789,0.8594690448043035
768278166,0.9888684806280548,0.980771259483376,0.986530354029979,0.9830239947874762,0.9805496408332528
769853363,0.8601484741598805,0.884417808219178,0.8928298534393873,0.8718260434421228,0.8620276629211119
770901172,0.9925849204624444,0.9925587187679656,0.9925849204624444,0.991507568436514,0.9933139440794188
771144731,0.9917842490436324,0.9917842490436324,0.9914392791360968,0.990502932244214,0.9914839404187687
771157682,0.9914588912807324,0.9914043449601504,0.992588230594186,0.992588230594186,0.9935623817842948
772181977,0.9913746780912778,0.9924501241838746,0.9913746780912778,0.9924676793720432,0.9924676793720432
772265534,0.9918928427605478,0.9906091307830645,0.993095141520886,0.9918644935152918,0.9906091307830645
772599166,0.911834263014024,0.9112725827226524,0.906948126312674,0.9123298632711164,0.9252264832945716
772612086,0.9925215330041124,0.9925276071942708,0.9909946334529948,0.9912436752494974,0.9935108667261936
773009925,0.989308936265458,0.9876716468020816,0.9876716468020816,0.9877242459851155,0.9906541323932628
773015267,0.954661757308649,0.955730288274128,0.9568333222852692,0.9605322378380012,0.954605276295545
773023846,0.9651793231328156,0.9554466120036056,0.9549341458057844,0.9494784684124072,0.9560185608851024
773025720,0.9980164693240998,0.997617442421767,0.9976360085589892,0.997852420095987,0.9976188929012374
773798915,0.9919647434633434,0.9920613637259929,0.9919647434633434,0.9936467247702804,0.9930393974050558
773800135,0.9929202687324749,0.9939362626670049,0.9929514554494284,0.9917490342513317,0.9929202687324749
774281138,0.8098016741342781,0.8416449584939738,0.7985967837171338,0.7949637039352575,0.8218679448438748
774629514,0.9660665753090508,0.966984900428898,0.992549543220798,0.9699792767693703,0.976838287966093
774631043,0.9846959157250876,0.9856915269224132,0.98510708664774,0.9818122186521708,0.9847626106740796
774631149,0.988760226318036,0.9899300165034896,0.9899300165034896,0.9888839345189382,0.9898266997642748
774631306,0.99170382185985,0.9908005111351066,0.9916108637092054,0.9898507213350408,0.9926475491718304
774631349,0.9926316057352385,0.9926316057352385,0.9927044166537656,0.9937767871722714,0.9932091447686062
774631371,0.9925266771775888,0.9897754147244312,0.9897547070651678,0.989681873229138,0.9898218284434696
774631423,0.9889158182014004,0.9899921628023706,0.9888216634502772,0.9886529977450276,0.9912060139823192
774631484,0.9906393423575204,0.988510552655385,0.9881827273406312,0.9883867536441172,0.991763907677752
774631514,0.989711301238487,0.9906305760953344,0.9915104333472936,0.9895282909300795,0.9906706975860236
774631522,0.9913707291477748,0.9892096041998646,0.9905566731135844,0.9894331927194594,0.9894020426161104
774631531,0.990176071311228,0.9920024267338642,0.9910580741793136,0.9898986502343716,0.9921726623946624
774631604,0.9898661614321456,0.98982660323475,0.9916011700898388,0.98982660323475,0.98985366936981
774632542,0.9921001191627606,0.99041612982639,0.9891059706925538,0.9894433296558168,0.990289181858925
774645454,0.9968162149465266,0.9968208459066044,0.996842328415854,0.9967916451305584,0.9967916451305584
774645777,0.9941705090146044,0.9934013376283416,0.9929170965183766,0.9932230807559776,0.99197107185717
774645786,0.9939898613260456,0.9921801022776094,0.991963850799412,0.9921046657154476,0.9921046657154476
774645889,0.992108324614688,0.9938032553079634,0.9926158278549008,0.9930758339969914,0.9929990578657796
774652426,0.982824991589092,0.9826307225264403,0.9826307225264403,0.9826298061629372,0.9826307225264403
774654817,0.992681485290197,0.9927052897616288,0.9915517930888138,0.9915517930888138,0.992681485290197
774654936,0.9918605835786908,0.9918605835786908,0.983394955352935,0.9920156866212256,0.9920220380971688
774658421,0.9835561295136492,0.9835510510910372,0.9833646358219792,0.9833646358219792,0.9833697142445914
774659535,0.9767908648322629,0.976584453515003,0.9766600078462264,0.9744367372679916,0.9769681968192924
774665233,0.9944835098648848,0.9944835098648848,0.9944902772299434,0.9943085251397944,0.9858623701632676
774675980,0.98083724667558,0.9810191923915406,0.9808390108551144,0.9894386804125264,0.98083724667558
774681247,0.97065210864213,0.970331497915247,0.9675185826290602,0.965508238494696,0.9721580391573263
