Build,Seed1,Seed2,Seed3,Seed4,Seed5
666058070,0.4788752092074191,0.2665359836760896,0.1231790356970905,0.9245546461242176,0.3738198408877272
666058127,0.9255517249466452,0.9255517249466452,0.9255517249466452,0.9255517249466452,0.9255517249466452
666265356,0.7992045003965107,0.7992045003965107,0.7992045003965107,0.7992045003965107,0.7992045003965107
666265360,0.930122030854624,0.930122030854624,0.930122030854624,0.930122030854624,0.930122030854624
666271982,0.5957473426410806,0.5957473426410806,0.5957473426410806,0.5957473426410806,0.5957473426410806
666272003,0.6886109099640937,0.6886109099640937,0.6886109099640937,0.6886109099640937,0.6886109099640937
666276487,0.6925624136394445,0.6925624136394445,0.6925624136394445,0.6925624136394445,0.6925624136394445
666276519,0.6903994518916442,0.6903994518916442,0.6903994518916442,0.6903994518916442,0.6903994518916442
666279211,0.6884030865599948,0.6884030865599948,0.6884030865599948,0.6884030865599948,0.6884030865599948
666281197,0.6886002809381985,0.6886002809381985,0.6886002809381985,0.6886002809381985,0.6886002809381985
666293364,0.687631970056411,0.687631970056411,0.687631970056411,0.687631970056411,0.687631970056411
667659401,0.681524058213372,0.681524058213372,0.681524058213372,0.681524058213372,0.681524058213372
667758883,0.4467653466081282,0.5620935460707885,0.5620935460707885,0.4351490082837688,0.518952988527312
667834133,0.6842114387305709,0.6842114387305709,0.6842114387305709,0.6842114387305709,0.6842114387305709
668610427,0.6964447893789527,0.6964447893789527,0.6964447893789527,0.6964447893789527,0.6964447893789527
669577356,0.6889159762599538,0.6889159762599538,0.6889159762599538,0.6889159762599538,0.6889159762599538
671851090,0.8196168732546176,0.8087354857674783,0.7839057371025427,0.3968350399294498,0.8196168732546176
672015708,0.6890497726132279,0.6890497726132279,0.6890497726132279,0.6890497726132279,0.6890497726132279
672072848,0.9139384220312524,0.9139384220312524,0.9139384220312524,0.9139384220312524,0.9139384220312524
672191276,0.6886788809478022,0.6886788809478022,0.6886788809478022,0.6886788809478022,0.6886788809478022
672946140,0.6922875971349635,0.6922875971349635,0.6922875971349635,0.6922875971349635,0.6922875971349635
673087741,0.6861233775821108,0.6760164020240795,0.9264425593600256,0.6760499577198233,0.6757278230406829
673087907,0.8388741166779867,0.6976798797670487,0.8227828436827122,0.7945526669460541,0.781821269093484
674443349,0.697274180874734,0.697274180874734,0.697274180874734,0.697274180874734,0.697274180874734
674719947,0.6949178802674395,0.6949178802674395,0.6949178802674395,0.6949178802674395,0.6949178802674395
674721731,0.6951418989138562,0.6951418989138562,0.6951418989138562,0.6951418989138562,0.6951418989138562
674826086,0.6939792401655892,0.6939792401655892,0.6939792401655892,0.6939792401655892,0.6939792401655892
674867531,0.6970413294390302,0.6970413294390302,0.6970413294390302,0.6970413294390302,0.6970413294390302
675349946,0.913232033582641,0.913232033582641,0.913232033582641,0.913232033582641,0.913232033582641
675356416,0.692133340523616,0.692133340523616,0.692133340523616,0.692133340523616,0.692133340523616
675372823,0.6901025868547577,0.6901025868547577,0.6901025868547577,0.6901025868547577,0.6901025868547577
675373777,0.6914009668389995,0.6914009668389995,0.6914009668389995,0.6914009668389995,0.6914009668389995
675409612,0.8953392635567369,0.8953392635567369,0.8953392635567369,0.8953392635567369,0.8953392635567369
675433548,0.6904429271442832,0.6904429271442832,0.6904429271442832,0.6904429271442832,0.6904429271442832
675923823,0.695253285799273,0.695253285799273,0.695253285799273,0.695253285799273,0.695253285799273
676068499,0.695125612762788,0.695125612762788,0.695125612762788,0.695125612762788,0.695125612762788
678309213,0.6928265873152648,0.6928265873152648,0.6928265873152648,0.6928265873152648,0.6928265873152648
678597952,0.3690063753859723,0.3690063753859723,0.3690063753859723,0.3690063753859723,0.3690063753859723
678610761,0.6958168041953862,0.6958168041953862,0.6958168041953862,0.6958168041953862,0.6958168041953862
678619532,0.39449688163875,0.39449688163875,0.39449688163875,0.39449688163875,0.39449688163875
678620067,0.6918016790322852,0.6918016790322852,0.6918016790322852,0.6918016790322852,0.6918016790322852
680888608,0.6941613125386848,0.6941613125386848,0.6941613125386848,0.6941613125386848,0.6941613125386848
680949492,0.108847623381984,0.108847623381984,0.108847623381984,0.108847623381984,0.108847623381984
680987815,0.6942392137582192,0.6942392137582192,0.6942392137582192,0.6942392137582192,0.6942392137582192
681424290,0.5105773774775526,0.5270928505020741,0.4119231398857785,0.6915093727703184,0.3943049880002594
681424301,0.7979953142244912,0.7979953142244912,0.7979953142244912,0.7979953142244912,0.7979953142244912
681453873,0.7941030403880138,0.7941030403880138,0.7941030403880138,0.7941030403880138,0.7941030403880138
681453939,0.7989075261693794,0.7989075261693794,0.7989075261693794,0.7989075261693794,0.7989075261693794
681456132,0.7950797019365933,0.7950797019365933,0.7950797019365933,0.7950797019365933,0.7950797019365933
681456149,0.7966236064848388,0.7966236064848388,0.7966236064848388,0.7966236064848388,0.7966236064848388
681457537,0.796625664066259,0.796625664066259,0.796625664066259,0.796625664066259,0.796625664066259
681460675,0.7982839753252182,0.7982839753252182,0.7982839753252182,0.7982839753252182,0.7982839753252182
681461348,0.7028176974710387,0.5918588653849525,0.7028176974710387,0.5918588653849525,0.7028176974710387
681461364,0.7045908906343348,0.7045908906343348,0.7045908906343348,0.7045908906343348,0.7045908906343348
682064188,0.6910464706100075,0.6910464706100075,0.6910464706100075,0.6910464706100075,0.6910464706100075
684665812,0.692015755633154,0.692015755633154,0.692015755633154,0.692015755633154,0.692015755633154
