Build,Seed1,Seed2,Seed3,Seed4,Seed5
1236492,0.0009481668773704,0.0009481668773704,0.0009481668773704,0.0009481668773704,0.0009481668773704
1236565,0.9990488268864932,0.9990488268864932,0.9990488268864932,0.9990488268864932,0.9990488268864932
1236705,0.998998418555614,0.998998418555614,0.998998418555614,0.998998418555614,0.998998418555614
1237868,0.999059364548495,0.999059364548495,0.999059364548495,0.999059364548495,0.999059364548495
1237893,0.999015951937021,0.999015951937021,0.999015951937021,0.999015951937021,0.999015951937021
1238198,0.9989973614775726,0.9989973614775726,0.9989973614775726,0.9989973614775726,0.9989973614775726
1245170,0.999066970765084,0.999066970765084,0.999066970765084,0.999066970765084,0.999066970765084
1264029,0.999050933248972,0.999050933248972,0.999050933248972,0.999050933248972,0.999050933248972
1264093,0.9990517332209462,0.9990517332209462,0.9990517332209462,0.9990517332209462,0.9990517332209462
1264153,0.9991007194244604,0.9991007194244604,0.9991007194244604,0.9991007194244604,0.9991007194244604
1264249,0.9991001482108828,0.9991001482108828,0.9991001482108828,0.9991001482108828,0.9991001482108828
1264363,0.9990502321654706,0.9990502321654706,0.9990502321654706,0.9990502321654706,0.9990502321654706
1265684,0.9990204165807384,0.9990204165807384,0.9990204165807384,0.9990204165807384,0.9990204165807384
1265697,0.9991049805201644,0.9991049805201644,0.9991049805201644,0.9991049805201644,0.9991049805201644
1346166,0.9907687493480756,0.9907687493480756,0.9907687493480756,0.9907687493480756,0.9907687493480756
6048568,0.9829914307971956,0.9829914307971956,0.9202371678351944,0.9829914307971956,0.9420496840647452
6227974,0.9909179084736796,0.9909179084736796,0.9909179084736796,0.9909179084736796,0.9909179084736796
6886299,0.9813514884979704,0.2165510825439783,0.9813514884979704,0.2165510825439783,0.9813514884979704
6886317,0.984452011829017,0.984452011829017,0.984452011829017,0.984452011829017,0.984452011829017
8567928,0.971460940871817,0.971460940871817,0.9764242555028052,0.971460940871817,0.9680082002589556
8582029,0.9852105614973262,0.9838736631016044,0.9838736631016044,0.9852105614973262,0.9852105614973262
8632568,0.8616716867469879,0.8975150602409638,0.8952560240963855,0.8952560240963855,0.8952560240963855
8635757,0.8974765258215962,0.935974178403756,0.8974765258215962,0.8587441314553991,0.8974765258215962
8636292,0.8981311274509803,0.9010416666666666,0.8658088235294118,0.8981311274509803,0.9010416666666666
8985857,0.9925373134328358,0.9925373134328358,0.9082663605051664,0.9925373134328358,0.9925373134328358
9050326,0.9977625570776256,0.9977625570776256,0.9977625570776256,0.9977625570776256,0.9977625570776256
9054377,0.9669480273141124,0.9669480273141124,0.9669480273141124,0.9669480273141124,0.9669480273141124
9065023,0.9972938841782428,0.9972938841782428,0.9972938841782428,0.9972938841782428,0.9972938841782428
9065624,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9924242424242424,0.9924242424242424
9076366,0.9981412639405204,0.9981412639405204,0.9981412639405204,0.9981412639405204,0.9981412639405204
9735687,0.0156411460779708,0.0023015500234852,0.0269140441521841,0.0184593705965241,0.0908877407233443
9740868,0.9998599701269604,0.9998599701269604,0.9998599701269604,0.9998599701269604,0.9998599701269604
10132783,0.9524035046175704,0.9140421501302392,0.9524035046175704,0.914673612755545,0.914673612755545
10206547,0.9980994013114132,0.9980994013114132,0.9980994013114132,0.9980994013114132,0.9980994013114132
10220611,0.555259076810801,0.9495301952198504,0.9765325670498084,0.5293057836161285,0.9765325670498084
10235963,0.98181143281366,0.9823372927493196,0.9823372927493196,0.6944135115070527,0.6940113833209601
10248289,0.9932622810241332,0.9932622810241332,0.9932622810241332,0.9932622810241332,0.9932622810241332
10253323,0.9743965780629392,0.9919951115184844,0.9919951115184844,0.9834402688664834,0.9834402688664834
10257293,0.9927962364010584,0.9935803195138684,0.9927962364010584,0.9935803195138684,0.9927962364010584
10258082,0.977888867525476,0.9708229186694868,0.9708229186694868,0.9708229186694868,0.9708229186694868
10296354,0.9719498397133698,0.9718555534603056,0.9718555534603056,0.9792098811993212,0.9715726947011126
10298813,0.9761735964744204,0.9757712205403334,0.975234719294884,0.975234719294884,0.975234719294884
10305472,0.992948717948718,0.9915723981900452,0.992948717948718,0.992288838612368,0.9915723981900452
10305766,0.9962149976269578,0.9967607973421928,0.9964285714285714,0.9962624584717608,0.9966421452301852
10308815,0.99649771944522,0.9961021130038163,0.9963115517080888,0.9963115517080888,0.9965442613795028
10345771,0.9895104895104896,0.9957474957474958,0.9957474957474958,0.9884709884709884,0.9884709884709884
10346667,0.994529131207332,0.9906948470962312,0.994529131207332,0.994529131207332,0.9906948470962312
10346949,0.9862320168606248,0.9862320168606248,0.9862320168606248,0.9862320168606248,0.9862320168606248
10426016,0.9990750767009564,0.9995713770077604,0.9995713770077604,0.9995713770077604,0.9995713770077604
10474551,0.9948891119832072,0.9948891119832072,0.9948891119832072,0.9948891119832072,0.9948891119832072
10476716,0.9979488729596684,0.9979488729596684,0.9964375161931082,0.9964375161931082,0.9964375161931082
10491345,0.997787210982659,0.997154985549133,0.997787210982659,0.997154985549133,0.997154985549133
10503378,0.9975911002102312,0.9975911002102312,0.9931236860546602,0.9975911002102312,0.9975911002102312
10504903,0.9969574036511156,0.9969574036511156,0.9969574036511156,0.9969574036511156,0.9969574036511156
10514483,0.9967210794489526,0.9967210794489526,0.9967210794489526,0.9967210794489526,0.9967210794489526
10579652,0.9953007518796992,0.9969119226638024,0.9953007518796992,0.9953007518796992,0.9953007518796992
10581249,0.9806918268775452,0.9806918268775452,0.9814494743820438,0.9806918268775452,0.9806918268775452
10647176,0.9909009955247056,0.9912891588272902,0.9912891588272902,0.9912891588272902,0.9909009955247056
10669741,0.9912210374408724,0.9911208209733025,0.9912210374408724,0.9911208209733025,0.9911208209733025
10670531,0.9928721940311344,0.9912165648920616,0.9945923282015996,0.9912165648920616,0.9928721940311344
10671015,0.9923174419638886,0.988915325091168,0.9928733434136796,0.988848616917193,0.9923174419638886
10671027,0.992392117735096,0.992392117735096,0.993389872786231,0.9938263906211026,0.9919555999002244
10672629,0.977700149398014,0.9839616838034976,0.977700149398014,0.9799630899024518,0.9799630899024518
10673039,0.99216958635238,0.99216958635238,0.99216958635238,0.99216958635238,0.99216958635238
10674394,0.9871162280701754,0.9861951754385964,0.9871162280701754,0.9871162280701754,0.9861951754385964
10756372,0.9687767872449854,0.9690339447968456,0.9687767872449854,0.9687767872449854,0.9687767872449854
10771288,0.9902053571428572,0.9902053571428572,0.9902053571428572,0.9902053571428572,0.9902053571428572
10773862,0.9777239258085564,0.9770947898219778,0.9777239258085564,0.9777239258085564,0.9770947898219778
10774276,0.9733391208992048,0.9733391208992048,0.9733391208992048,0.9733391208992048,0.976628895184136
10775503,0.9920883099783692,0.9920883099783692,0.9922058685225242,0.9922058685225242,0.9870803159973668
10776002,0.9745739666424944,0.9755484046410442,0.9745739666424944,0.9745739666424944,0.9668464467005076
10790282,0.9721242598397772,0.9726467258794844,0.9812238766980146,0.9812238766980146,0.9812238766980146
10817313,0.9940270319468464,0.9930486028943296,0.9940270319468464,0.9930486028943296,0.9930486028943296
10834191,0.9808474189127456,0.9808474189127456,0.9808474189127456,0.9818524440383736,0.9818524440383736
10844376,0.9807274324824268,0.978692656307806,0.9807274324824268,0.978692656307806,0.978692656307806
10845197,0.985006134390336,0.9848881653454132,0.985737542468856,0.9848881653454132,0.9858791053227632
10866833,0.9597969264544456,0.9680296377607024,0.9597969264544456,0.9597969264544456,0.9597969264544456
10871113,0.9779187409667576,0.9779187409667576,0.9773566725550024,0.9830977999036454,0.9779187409667576
10872657,0.9940568181818182,0.9939886363636364,0.9940568181818182,0.9940568181818182,0.9940568181818182
10872800,0.9923403305046896,0.9712371594461814,0.9923403305046896,0.9923403305046896,0.9924743188923628
10873606,0.9925122673826496,0.9944565318026108,0.9944565318026108,0.9934843995926304,0.9912392371076753
10874154,0.9762877319302132,0.9762877319302132,0.9762877319302132,0.9754338595033694,0.9762877319302132
10874687,0.9950132371736352,0.9931645974073398,0.9949904144604712,0.9941003286470697,0.9941003286470697
10897409,0.9919478874513706,0.9930109472541392,0.9930109472541392,0.9928978557857596,0.9925359630869448
10899906,0.9951459750566892,0.9951459750566892,0.995169595616024,0.995169595616024,0.995169595616024
10981142,0.9922903987646472,0.9915410118993552,0.9922903987646472,0.9926310291579616,0.9922903987646472
11062165,0.9825431563445962,0.9808659903460688,0.984404401538084,0.9805387384439171,0.9848748261474268
11064313,0.9060739887352792,0.9347478238607272,0.9347478238607272,0.8817951015531661,0.9646590715139102
11197327,0.995206991442136,0.9948138740209864,0.995206991442136,0.9948138740209864,0.9948138740209864
