Build,Seed1,Seed2,Seed3,Seed4,Seed5
343306063,0.7578392214842112,0.8509919014939206,0.7547719398901075,0.708595008495708,0.8347463424321998
344782484,0.9893080923811244,0.7359398324665075,0.7359398324665075,0.4941667538246508,0.7359398324665075
344822495,0.6802361486206229,0.7844383405075075,0.805006866929054,0.805006866929054,0.94662230046732
347196740,0.82822265333903,0.8988907574297269,0.9695588615204236,0.7191800472958875,0.9012456156911062
347197504,0.8760167206400398,0.8760167206400398,0.8760167206400398,0.8760167206400398,0.8760167206400398
347833004,0.9767971691820913,0.9534340283222208,0.9534340283222208,0.9767971691820913,0.9767971691820913
349738613,0.9316392196945754,0.963808998661834,0.963808998661834,0.930748229787978,0.9316392196945754
356370331,0.9486882116138842,0.8611694224157294,0.9486882116138842,0.9486882116138842,0.9486882116138842
357432335,0.8900135464130424,0.8900135464130424,0.8900135464130424,0.8900135464130424,0.8900135464130424
359250054,0.8000416317928124,0.9678784698581484,0.9678784698581484,0.87892954252731,0.9678784698581484
359253544,0.2937476236904416,0.2198326325180787,0.4301336756473914,0.3862702950952971,0.2915680066856645
359275401,0.7003186979933664,0.7003186979933664,0.733311997278534,0.7003186979933664,0.6462429893155602
362576369,0.7859273683185668,0.8028916366468698,0.785249732255866,0.8150812968552235,0.8150812968552235
362697721,0.961700129601009,0.961700129601009,0.9272830915731622,0.961700129601009,0.9272830915731622
362983654,0.9607378016005732,0.9242172569278548,0.9607378016005732,0.9607378016005732,0.8739343197563306
364995795,0.6859299655568313,0.6859299655568313,0.6637944890929965,0.6176444699579028,0.6176444699579028
367533235,0.7606832256971804,0.724419537986848,0.8070723211852986,0.8852699249615235,0.843840438301288
369130641,0.3657497709607826,0.3166334190383308,0.338847267783787,0.3894826669030942,0.4796398912433135
369172559,0.6213806738611088,0.6573721064338084,0.6258604497899333,0.6156948677815306,0.6492495263201252
369973120,0.7317144926816129,0.7100352255402165,0.7122680941683904,0.7321159121636641,0.6873565502855264
369977427,0.9428449806004688,0.9451909327950206,0.9354679826859992,0.9467744909644984,0.939014678511272
370064583,0.6800618900772196,0.6359955833640044,0.6925399587637707,0.6925399587637707,0.5972785518007797
370572866,0.7938342967244701,0.8053949903660886,0.8053949903660886,0.8053949903660886,0.8053949903660886
370581515,0.0242648519769521,0.0275286053225184,0.031534519231893,0.0187483199121094,0.0469708745807085
372935563,0.6924463245028074,0.6798995724219784,0.6459666154384577,0.6853952941057128,0.6765732893075062
375846655,0.5475393464148989,0.560431654676259,0.6732444378687281,0.6031477131919143,0.6048288361598639
376733048,0.7998482336078244,0.6832522975745482,0.7504173575784829,0.7504173575784829,0.7438408139175403
378617523,0.797548651015413,0.8394740832196157,0.7728990094965792,0.8394740832196157,0.8394740832196157
