Build,Seed1,Seed2,Seed3,Seed4,Seed5
9392981,0.8436869927006854,0.8366815215192009,0.8697968616709219,0.8339916849429141,0.7873163351523156
9424132,0.92732112455174,0.9165367237589334,0.9523197304622664,0.9523197304622664,0.9190543460825398
9427683,0.99885224090211,0.8076918338685436,0.99885224090211,0.99885224090211,0.99885224090211
9434934,0.9987662986206136,0.9987662986206136,0.9987662986206136,0.9987662986206136,0.9987662986206136
9436829,0.9491199683927822,0.9335608288320856,0.9335608288320856,0.9540962513932434,0.9540962513932434
9437176,0.6157685671148178,0.2887267237040765,0.3530524300812424,0.5301894232151844,0.3966642551585304
9462509,0.9613062022609228,0.9624794378246256,0.9499067522150932,0.9624794378246256,0.9624794378246256
9467007,0.8944168230457072,0.8299927765126472,0.8776423049268859,0.8985087227227093,0.8822525371247182
9467314,0.927778934171679,0.9301473086327596,0.928232798840097,0.9319735337324088,0.9307175703286872
9467340,0.9262541457395448,0.9347947395935852,0.9283625201863388,0.9237868089816772,0.934720978764924
9467810,0.9446171746167472,0.9430837964942284,0.9426185182923104,0.944516032492518,0.943112746595004
9467842,0.9282313324397348,0.9292484853037491,0.928934043517147,0.9284684255375087,0.9290545854039856
9479643,0.9101778949904402,0.9101778949904402,0.9101778949904402,0.9125973283714446,0.9101778949904402
9553933,0.9991158726262978,0.9991158726262978,0.9991158726262978,0.9991158726262978,0.9991158726262978
9616338,0.9665819323692136,0.9846367462029778,0.9711276782090444,0.9658748638198792,0.9968235319248928
9643791,0.9991987250319816,0.9991987250319816,0.9991987250319816,0.9991987250319816,0.9991987250319816
9646474,0.9993230894198876,0.9993230894198876,0.9993230894198876,0.9993230894198876,0.9993230894198876
9650572,0.9992467456028852,0.9992467456028852,0.9992467456028852,0.9992467456028852,0.9992467456028852
9651583,0.9992444672719668,0.9992444672719668,0.9992444672719668,0.9992444672719668,0.9992444672719668
9689463,0.9993453033982254,0.9993453033982254,0.9993453033982254,0.9993453033982254,0.9993453033982254
9698546,0.9993316130656428,0.9993316130656428,0.9993316130656428,0.9993316130656428,0.9993316130656428
9731246,0.9992372225056916,0.9992372225056916,0.9992372225056916,0.9992372225056916,0.9992372225056916
9890956,0.0035448925188588,0.1228340706709772,0.340398304123419,0.0750737337643922,0.0032045828370483
9948709,0.9991469511401864,0.9991469511401864,0.9991469511401864,0.9991469511401864,0.9991469511401864
9962454,0.6286610942589804,0.7063138787991142,0.6537297986640075,0.4492799533889759,0.6917774731039316
9975428,0.999326730199274,0.999326730199274,0.999326730199274,0.999326730199274,0.999326730199274
9978862,0.999347520516582,0.999347520516582,0.999347520516582,0.999347520516582,0.999347520516582
9978907,0.9993116716120192,0.9993116716120192,0.9993116716120192,0.9993116716120192,0.9993116716120192
9987882,0.999282491571638,0.999282491571638,0.999282491571638,0.999282491571638,0.999282491571638
9991410,0.9992586067245672,0.9992586067245672,0.9992586067245672,0.9992586067245672,0.9992586067245672
10024003,0.9992821167907494,0.9992821167907494,0.9992821167907494,0.9992821167907494,0.9992821167907494
10106258,0.9992229203159488,0.9992229203159488,0.9992229203159488,0.9992229203159488,0.9992229203159488
10106889,0.97847502103512,0.97847502103512,0.97847502103512,0.9752438729209808,0.97847502103512
10113244,0.7575652882224366,0.5380773636689928,0.4422120515901075,0.4374461349329333,0.3851704231618176
10161387,0.9993520520773468,0.9993520520773468,0.9993520520773468,0.9993520520773468,0.9993520520773468
10194587,0.9992994846022824,0.9992994846022824,0.9992994846022824,0.9992994846022824,0.9992994846022824
10231601,0.999238851411856,0.999238851411856,0.999238851411856,0.999238851411856,0.999238851411856
10237564,0.9993118410750144,0.9993118410750144,0.9993118410750144,0.9993118410750144,0.9993118410750144
10244169,0.6680040453753361,0.7002842224912842,0.030258034352996,0.3956746524322928,0.5746770620025697
10272299,0.9992443875893976,0.9992443875893976,0.9992443875893976,0.9992443875893976,0.9992443875893976
10359569,0.9992738519372422,0.9992738519372422,0.9992738519372422,0.9992738519372422,0.9992738519372422
10401276,0.999368170949484,0.999368170949484,0.999368170949484,0.999368170949484,0.999368170949484
10440982,0.9992814021569312,0.9992814021569312,0.9992814021569312,0.9992814021569312,0.9992814021569312
10443990,0.9992835317056136,0.9992835317056136,0.9992835317056136,0.9992835317056136,0.9992835317056136
10449673,0.9985707251251814,0.9985707251251814,0.9985707251251814,0.9985707251251814,0.9985707251251814
10451317,0.9972488328381738,0.9972488328381738,0.9972488328381738,0.9972488328381738,0.9972488328381738
10487121,0.9993669696020056,0.9993669696020056,0.9993669696020056,0.9993669696020056,0.9993669696020056
10496523,0.4393856564851329,0.4161532106680086,0.4808692641193905,0.5362646159601497,0.5151526116669376
